battle_id,team_side,player_tag,deck_id,starting_trophies,trophy_change,crowns,is_winner
c512b6e4d3b6df531f394f0acce6e663,0,#LUL082VL,468,14425,-145,0,0
c512b6e4d3b6df531f394f0acce6e663,1,#2LL9Y8RQ9,1209,14430,145,2,1
c51885ed7196df713100bfc7d33595d2,0,#UJ2CCYJ9L,940,8273,,3,1
c51885ed7196df713100bfc7d33595d2,1,#9UCPYJJVC,941,9061,,0,0
c531e3c0dd1775c090588380aa81b6c6,0,#8UL0UCJLP,3723,10000,,0,0
c531e3c0dd1775c090588380aa81b6c6,1,#2QGUG0C9Q,3724,10000,,2,1
c571377d6481944be3e04fe955843874,0,#8UL0UCJLP,538,,30,3,1
c571377d6481944be3e04fe955843874,1,#VGYRGCVUV,699,,,0,0
c572c6b790d3504b4e4039f00649f24c,0,#G090LP2P,3866,6,1,1,1
c572c6b790d3504b4e4039f00649f24c,1,#LYC90900V,3867,6,,0,0
c5a88cbe1b02e7aac2b4eb1dfe8761f8,0,#9QV9JCYLU,169,3,,1,0
c5a88cbe1b02e7aac2b4eb1dfe8761f8,1,#900GU2GRQ,67,4,1,3,1
c5bc59f6755525d1f9c84dbdd2b2d11d,0,#LJRYYYGLG,1481,1,,0,0
c5bc59f6755525d1f9c84dbdd2b2d11d,1,#L0JPCGUG2,1482,,1,1,1
c5cb33470abd2cfbb2ab1f8c2e857ae7,0,#28UJ0PGPJ,2483,,30,1,1
c5cb33470abd2cfbb2ab1f8c2e857ae7,1,#V90L9J0,229,,,0,0
c5d83ad3530ba4f4903895d3db7e1cf6,0,#GC00GU2VV,3384,10000,,2,1
c5d83ad3530ba4f4903895d3db7e1cf6,1,#LVGCQYQJL,3385,9745,,1,0
c5e8b8d9157176721a14e3ced4fb3a42,0,#R92VVY0R,4164,2,,1,0
c5e8b8d9157176721a14e3ced4fb3a42,1,#VGJ2QUU8,4185,,1,3,1
c5e9e6d763a305e9b9e79062a021c7b5,0,#9QV9JCYLU,169,1,,1,0
c5e9e6d763a305e9b9e79062a021c7b5,1,#YVYLQ9RV8,1663,16,1,3,1
c5ec71a69c523624e5a11aeb53728db3,0,#JPG88UQ,109,24,1,1,1
c5ec71a69c523624e5a11aeb53728db3,1,#CYPPCVVQ,106,,,0,0
c5ed5b833e808cd76276e28a4f6b8146,0,#YLQVVQLV,748,2,1,1,1
c5ed5b833e808cd76276e28a4f6b8146,1,#YUC0CQUY,747,3,,0,0
c600782d578381d814111fef6afb06b9,0,#VRL82UPU2,3035,3,,0,0
c600782d578381d814111fef6afb06b9,1,#VR0GGVL9R,3036,1,1,1,1
c60836e35987784445f3a58dc786eaac,0,#P2GRVQGVU,125,3,,0,0
c60836e35987784445f3a58dc786eaac,1,#YQRP9YV8G,160,4,1,3,1
c62044c38b7669472b430a79dd4c6849,0,#9RJ8PY2UY,4001,,,0,0
c62044c38b7669472b430a79dd4c6849,1,#Q8VJGVPYY,4002,,1,1,1
c6248e66ec1f718a4a01c5a34262627a,0,#RQQLUUG99,163,6105,30,1,1
c6248e66ec1f718a4a01c5a34262627a,1,#ULL0RQ8G9,3763,6107,-30,0,0
c627972a97a3a5631b3c6ad7b4ed6e26,0,#UJ2CCYJ9L,934,,,0,0
c627972a97a3a5631b3c6ad7b4ed6e26,1,#CYC0YYLU,229,,,1,1
c6d1432ebe8bfe937b8878c1fefb0574,0,#U9VPQVVG,4095,10090,-30,0,0
c6d1432ebe8bfe937b8878c1fefb0574,1,#CRQP0Y0V,4096,10090,30,2,1
c6e592ab568891f86df5aace79060514,0,#VP002PCU2,2656,4,1,2,1
c6e592ab568891f86df5aace79060514,1,#LG8UCR0,2657,,,1,0
c6f37b9e789a93a71101f99f185aec7f,0,#UVYGV9G98,1169,6061,,0,0
c6f37b9e789a93a71101f99f185aec7f,1,#CVYGGPLLU,1170,7646,,1,1
c705e18f3ca00fc0fc145c92eaadafa1,0,#8U29CJU2G,59,1,,1,0
c705e18f3ca00fc0fc145c92eaadafa1,1,#P809CRC8,2228,1,1,2,1
c717d3767da735d3bfc9ded0f2f88f76,0,#UGQ2Y888R,847,5699,,0,0
c717d3767da735d3bfc9ded0f2f88f76,1,#CULGCY8UJ,848,8060,,1,1
c71c26531241053fdb96088739ab26bf,0,#VRL82UPU2,352,10047,-29,1,0
c71c26531241053fdb96088739ab26bf,1,#L8CQ90L9,3017,10056,29,2,1
c73d5e6fc3ff40e433750b969391712a,0,#JPG88UQ,109,28,1,2,1
c73d5e6fc3ff40e433750b969391712a,1,#2CC2YGR0V,675,2,,0,0
c73de3fdda16e067541f472d6daabf7e,0,#UV9L0C9LR,1440,8386,30,1,1
c73de3fdda16e067541f472d6daabf7e,1,#VQ0JP8RPY,267,8392,-30,0,0
c74839200935911c4529c933ea470e22,0,#8Q9QJV22,,,,0,0
c74839200935911c4529c933ea470e22,1,#20QVR20UC,636,10000,,3,1
c756d670d7a2f4d1fc13506c1ae835a7,0,#C28VCQJPV,3567,,,0,0
c756d670d7a2f4d1fc13506c1ae835a7,1,#9GJGVJL82,3568,,,1,1
c76c3e88c63b737e95b13e6786a855ca,0,#90U8RQJ09,427,10060,-30,0,0
c76c3e88c63b737e95b13e6786a855ca,1,#98JRGJ00J,219,10060,30,1,1
c77569fc630e26d169e0ae2d933d50fa,0,#V0QV2GLGC,317,4690,-30,0,0
c77569fc630e26d169e0ae2d933d50fa,1,#20RQL2YQUG,3304,4690,30,1,1
c7aa93cdf68b91aabcb601db3d836052,0,#8J2PLV9Y,4308,9214,,0,0
c7aa93cdf68b91aabcb601db3d836052,1,#JPJU0RVC,,,,3,1
c7b4ae706c20b9f47dd29b330a5458cd,0,#2GLUJVVP2,287,10171,-30,1,0
c7b4ae706c20b9f47dd29b330a5458cd,1,#P2QC9R02,2587,10171,30,2,1
c7bf3ad164a317870860927130ee8e81,0,#C28VCQJPV,774,,,1,1
c7bf3ad164a317870860927130ee8e81,1,#RCJJU2GUR,774,,,0,0
c8032dc7abed80459fa6089f076627bc,0,#JPG88UQ,109,23,1,2,1
c8032dc7abed80459fa6089f076627bc,1,#9G80YRY2J,3114,,,1,0
c816ea0ddb94740761c39209675baf24,0,#28UJ0PGPJ,2491,,,0,0
c816ea0ddb94740761c39209675baf24,1,#9JVCRRJR8,2492,,30,1,1
c83340f11739f386bbece15b5c1c30e8,0,#YPRC0LCRP,3202,10000,,0,0
c83340f11739f386bbece15b5c1c30e8,1,#9QG0LLUUR,3203,10000,,2,1
c853c8dd99b7fc13da1ddb79042d92ba,0,#20L2QJYGGJ,,,,0,0
c853c8dd99b7fc13da1ddb79042d92ba,1,#JYQY2LYPP,2291,7590,,3,1
c8598a03c4daf26fdd1f1e40dc827906,0,#JYR92V8Q,2793,4,1,3,1
c8598a03c4daf26fdd1f1e40dc827906,1,#GG0PJJ20C,2794,,,0,0
c861c24d3b75629255bed1d3279e5745,0,#8PR98UC08,3645,5,1,1,1
c861c24d3b75629255bed1d3279e5745,1,#2QR0CCL9U,3646,5,,0,0
c861e3a82003bba5c952d061a8b3eaac,0,#GC00GU2VV,,,,3,1
c861e3a82003bba5c952d061a8b3eaac,1,#QYLV88YQ,3413,8422,,0,0
c864b95792cc5da7b99364f1a03ced87,0,#8U29CJU2G,2212,10090,,1,1
c864b95792cc5da7b99364f1a03ced87,1,#LLVYQPVYG,2213,10060,,0,0
c88664fa4f546370b539938e5dfa4c00,0,#PP909P9L,3087,,,0,0
c88664fa4f546370b539938e5dfa4c00,1,#2JUYPPGGV,3088,4,1,3,1
c8d916c35c3c0eaa04a4a772abe525c8,0,#YLQVVQLV,752,2,,1,0
c8d916c35c3c0eaa04a4a772abe525c8,1,#2PYC222JJ,30,,1,2,1
c8e810b6d4b4fd0dea6d1c4dd295db2d,0,#UPUG29UV0,774,,,1,1
c8e810b6d4b4fd0dea6d1c4dd295db2d,1,#2CLC0QGQ,774,,,0,0
c8f504b9d77a33892bd5473803b89de4,0,#VQVUQQ2CG,2188,16,1,3,1
c8f504b9d77a33892bd5473803b89de4,1,#YL90RULRV,2189,1,,0,0
c913079fa3cc1b4e01a6c848c2a525bd,0,#20YUJLVP8C,760,4,,1,0
c913079fa3cc1b4e01a6c848c2a525bd,1,#P2CRVR82Q,761,6,1,3,1
c91c0005e468be6332c0f112089e9b3d,0,#20R2PVVJ8P,1949,,,3,1
c91c0005e468be6332c0f112089e9b3d,1,#VPJPQY8R0,1991,,,0,0
c928d7abeb432eb7e10a85551e6ac3ef,0,#8Q9QJV22,,,,0,0
c928d7abeb432eb7e10a85551e6ac3ef,1,#CJ2UCGR0G,644,7744,,3,1
c92bf59f34f529363bd733a8d835e45f,0,#RCL9GYU9U,658,4,1,1,1
c92bf59f34f529363bd733a8d835e45f,1,#8VCYU0VVU,659,6,,0,0
c93db2c7caf3ec2d5cc54f25c2869c01,0,#YL2LLRPC9,170,4,,1,0
c93db2c7caf3ec2d5cc54f25c2869c01,1,#82YR8RJ8P,1811,,1,2,1
c960880b7d2776b5fa7eaff4f0940f1a,0,#LJRYYYGLG,464,6379,30,1,1
c960880b7d2776b5fa7eaff4f0940f1a,1,#20QP2GRY09,1461,6380,-30,0,0
c9640454e9736b78af14250caa4e64e8,0,#VP002PCU2,2696,6107,,0,0
c9640454e9736b78af14250caa4e64e8,1,#V8CJR9UCP,,,,3,1
c96a6a7202d98e7662a746a5755cfe3d,0,#UQQ09RQVR,,,,3,1
c96a6a7202d98e7662a746a5755cfe3d,1,#VU928QGY9,3500,8760,,0,0
c9a6cfdaf0015ae829104cc2d8c18f22,0,#UPUG29UV0,774,,,1,1
c9a6cfdaf0015ae829104cc2d8c18f22,1,#JCVPYU8LC,774,,,0,0
c9a9c87fa66fa60e6586d9b8acc8fe8a,0,#UJ2GJJLGQ,799,10090,30,1,1
c9a9c87fa66fa60e6586d9b8acc8fe8a,1,#LCL0P9GGR,805,10091,-30,0,0
c9b620b1805174c4d144f34e5b049e76,0,#V0GYCJ8QG,,,,0,0
c9b620b1805174c4d144f34e5b049e76,1,#UVJUQQ8R9,1097,7870,,3,1
c9d36a13b39820f815b6366f898a7980,0,#UV9L0C9LR,1450,7177,,3,1
c9d36a13b39820f815b6366f898a7980,1,#VGRC8RRVQ,,,,0,0
c9edd2014dafa9bf474113ed7e4ac739,0,#8U29CJU2G,2212,10000,,1,1
c9edd2014dafa9bf474113ed7e4ac739,1,#QVL2YRC2R,2232,10000,,0,0
ca16a792542f667af7d5b35c64f0a376,0,#JYR92V8Q,2777,11,1,3,1
ca16a792542f667af7d5b35c64f0a376,1,#209CYC22YV,2778,,,1,0
ca1ab1d36ded3bf2e101b2ddc9e117da,0,#8U29CJU2G,59,15120,30,1,1
ca1ab1d36ded3bf2e101b2ddc9e117da,1,#9JRU0Q9,2237,15120,-30,0,0
ca392b9eea077685af5bf3eb4679b60e,0,#CRVPCJR0V,236,10061,-27,0,0
ca392b9eea077685af5bf3eb4679b60e,1,#P8G99VQJU,1364,10086,27,2,1
ca3ea86ffe3fca39aec3b27487968191,0,#RCL9GYU9U,668,,,1,0
ca3ea86ffe3fca39aec3b27487968191,1,#QCJL8VRJV,670,,,2,1
ca59aaada16e42755927d46468044782,0,#RQQLUUG99,163,6165,29,1,1
ca59aaada16e42755927d46468044782,1,#V9VY8QL9J,3761,6162,-29,0,0
ca5b2150ecd53c34ebc7562ce842d339,0,#2RGVLCY90,415,10446,28,1,1
ca5b2150ecd53c34ebc7562ce842d339,1,#28JVRJRRU,3795,10433,-28,0,0
ca68b8a74aefe1e35bee1e33de26444f,0,#YL2LLRPC9,170,,30,1,1
ca68b8a74aefe1e35bee1e33de26444f,1,#PRRL0VGCG,1816,,,0,0
ca70ee2051b3839b914929a5007aaad9,0,#CCY88P9PG,3511,,,1,1
ca70ee2051b3839b914929a5007aaad9,1,#20YYUVRVUU,3513,,,0,0
ca7122e021c6b34479b11ddac2dcbf78,0,#VUQ0L2YQU,2638,,,0,0
ca7122e021c6b34479b11ddac2dcbf78,1,#2CGUYQQL0,2639,,,1,1
ca71c0661d1b2ef7406564adf0b6b80c,0,#J8YYY88YG,2000,10003,-3,0,0
ca71c0661d1b2ef7406564adf0b6b80c,1,#2098U0PQQC,2016,10004,29,1,1
ca79aaf8e83d52a1d70382689e0eeda4,0,#YLQVVQLV,723,,1,1,1
ca79aaf8e83d52a1d70382689e0eeda4,1,#8PURYVPQL,52,2,,0,0
ca79f47ae56aa94a5873b3add959be60,0,#YL2LLRPC9,170,15175,30,1,1
ca79f47ae56aa94a5873b3add959be60,1,#QCC9UU92,1800,15179,-30,0,0
ca7ea83e812d04aecc1e7fd93e62a2f5,0,#U9PYL2CCJ,2810,6009,32,2,1
ca7ea83e812d04aecc1e7fd93e62a2f5,1,#VYV9PRCC8,2811,6033,-32,1,0
ca7f273e1fdeaea1fc858554e4cfa34b,0,#R92VVY0R,4164,11745,140,1,1
ca7f273e1fdeaea1fc858554e4cfa34b,1,#20Y8C08028,4189,11730,-140,0,0
ca8473b9dd91829029169fe792fd38c2,0,#UCYQ0PPPL,2730,5003,-3,0,0
ca8473b9dd91829029169fe792fd38c2,1,#VLPV0G29J,2731,5032,27,2,1
ca847fc8cda2ec2284bc1fbf3670341f,0,#UPUG29UV0,774,,,3,1
ca847fc8cda2ec2284bc1fbf3670341f,1,#V2R9YLYY2,774,,,1,0
ca8d8291a4d9b171646b045aec508c2e,0,#R9CJLRLR,774,,,2,1
ca8d8291a4d9b171646b045aec508c2e,1,#9CU92L0JG,774,,,1,0
cabaaa17e8690eeb3761dd86f0a8d0e1,0,#V0QV2GLGC,3287,,,0,0
cabaaa17e8690eeb3761dd86f0a8d0e1,1,#9G0LPGLYP,3288,,1,1,1
cabcbb26b65d4d56386c749c0b4ce987,0,#UQQ09RQVR,3469,,1,1,1
cabcbb26b65d4d56386c749c0b4ce987,1,#RG0LQ92GP,3470,7,,0,0
cac1904d655db57a97f3d25a8c84e9f7,0,#J2PQJ9GRY,108,3,,1,0
cac1904d655db57a97f3d25a8c84e9f7,1,#2G8UG9RJQ,14,3,1,2,1
cad92a0713346cda76db6ee4aa650aaf,0,#2JRY2P80G,4145,9692,30,2,1
cad92a0713346cda76db6ee4aa650aaf,1,#VYJ2QQJ0C,1745,9692,-30,1,0
cb31d8b279e24a81c32efe7770a2074a,0,#UVYGV9G98,1181,6014,,1,1
cb31d8b279e24a81c32efe7770a2074a,1,#CVYGGPLLU,1190,7182,,0,0
cb45a27d76c58e857d34eef31d145530,0,#RCL9GYU9U,656,,1,1,1
cb45a27d76c58e857d34eef31d145530,1,#VYVVV2982,657,,,0,0
cb4b02de4cad8126a1b3424db68ca01c,0,#UQQ09RQVR,3457,1,1,1,1
cb4b02de4cad8126a1b3424db68ca01c,1,#VR082UP8P,3458,,,0,0
cb54c038fad407dfd531c8118862286a,0,#PY0UP9GR8,1756,9276,,3,1
cb54c038fad407dfd531c8118862286a,1,#CQ2J00J0G,,,,0,0
cb5801e2236cf3b496878d2a425d6e20,0,#U9UQPPGP9,500,8196,-30,0,0
cb5801e2236cf3b496878d2a425d6e20,1,#20P2Y0P9L9,2100,8185,30,1,1
cb722e175b1eecac6deeb7c74835ff45,0,#2P29V8QUG,1685,2,,0,0
cb722e175b1eecac6deeb7c74835ff45,1,#2LQ2QCYP8,1686,5,1,3,1
cb7df1fcc1f7cea3afd88c4bef781453,0,#CRVPCJR0V,,,,3,1
cb7df1fcc1f7cea3afd88c4bef781453,1,#LLVVGC8R2,1383,8396,,0,0
cba25feb967a3213f44d049afd28ddab,0,#V0QV2GLGC,317,4600,,0,0
cba25feb967a3213f44d049afd28ddab,1,#VLUQGP0C9,3307,4637,26,1,1
cba576918aec4105a54f5863b058142a,0,#8Q9QJV22,602,,30,1,1
cba576918aec4105a54f5863b058142a,1,#RVLU0Y8LU,616,,,0,0
cbd8a82efca300fdf95e7878e08693e8,0,#LJRYYYGLG,1495,2,,0,0
cbd8a82efca300fdf95e7878e08693e8,1,#UUGCCJC9J,1496,1,1,1,1
cbe4ad91ddd68980156746156bcaccda,0,#UCYQ0PPPL,,,,0,0
cbe4ad91ddd68980156746156bcaccda,1,#VUPRUQU,2739,9446,,3,1
cc19a8bcbad4825bc1d768c7ad496eb6,0,#8UL0UCJLP,3709,3,1,2,1
cc19a8bcbad4825bc1d768c7ad496eb6,1,#Q8CVG02U0,3710,1,,1,0
cc1ce4dd21f5153dc7095bdf229ce9dd,0,#V0GYCJ8QG,1072,1,1,3,1
cc1ce4dd21f5153dc7095bdf229ce9dd,1,#V9GP0JUCJ,1073,1,,0,0
cc443bc862cc6648d26e4a8f3d81269e,0,#8PR98UC08,578,10060,30,1,1
cc443bc862cc6648d26e4a8f3d81269e,1,#9PV8RP9LU,3637,10060,-30,0,0
cc47692f647e67b7af4e7fb98ac65c3e,0,#UVYGV9G98,1181,6014,,3,1
cc47692f647e67b7af4e7fb98ac65c3e,1,#CVYGGPLLU,181,7244,,0,0
cc4bd4a1e720e98bb94fc344f18b36b5,0,#2RGVLCY90,415,10357,28,2,1
cc4bd4a1e720e98bb94fc344f18b36b5,1,#2V0CRPVJJ,3797,10344,-28,1,0
cc6f676c01d2ac4abf2542e4962e214e,0,#R92VVY0R,17,1,,0,0
cc6f676c01d2ac4abf2542e4962e214e,1,#VY2V9J0UY,4172,5,1,1,1
cc9817ef1bebbf51c1249eb56cdf0266,0,#9QV9JCYLU,169,,1,3,1
cc9817ef1bebbf51c1249eb56cdf0266,1,#2LU0GPQY0,1661,1,,0,0
cc98f79af01a6e4662d6377e5a44cbf7,0,#J0Y92RQG8,1538,,,1,0
cc98f79af01a6e4662d6377e5a44cbf7,1,#CU28LG9CC,1539,,1,2,1
cc9e4494b82d86edb9e934d657b3e57f,0,#CJ9GLJCLJ,2540,13655,150,3,1
cc9e4494b82d86edb9e934d657b3e57f,1,#9UUVGJCCL,289,13655,-150,0,0
cca1ed37f0d4dd93feee0341cc4f3db4,0,#2JRY2P80G,4133,9750,30,2,1
cca1ed37f0d4dd93feee0341cc4f3db4,1,#VYRC9RR82,1716,9750,-30,1,0
ccad08fe3436392319867e01cea2b6fb,0,#28UJ0PGPJ,2483,,30,3,1
ccad08fe3436392319867e01cea2b6fb,1,#L99CLGJP,2485,,,0,0
ccb67ba65135eeb9337ad0123b912190,0,#2GLUJVVP2,,,,3,1
ccb67ba65135eeb9337ad0123b912190,1,#JGJ0VRU9P,2598,4238,,0,0
ccbbd08888876d4530e51f217c7b067f,0,#J8YYY88YG,2014,10000,,3,1
ccbbd08888876d4530e51f217c7b067f,1,#PPPYRP8VR,,,,0,0
ccbce95fbc1eeffbd03c1c5af5b5ddd7,0,#CRVPCJR0V,236,10117,-29,0,0
ccbce95fbc1eeffbd03c1c5af5b5ddd7,1,#QYGQYQG82,1370,10119,29,1,1
ccc11533b5411ad4016f06b3ba89cfd5,0,#YLQVVQLV,736,4,1,1,1
ccc11533b5411ad4016f06b3ba89cfd5,1,#9UULVRVRJ,739,3,,0,0
ccdbd493c4ecb91c10e439c2329fc6a3,0,#8VVPPLVL,64,4,1,3,1
ccdbd493c4ecb91c10e439c2329fc6a3,1,#CJCPJQP2R,1293,6,,1,0
ccddded89f7be1ed48ed2efb961488fb,0,#J2PQJ9GRY,108,,1,3,1
ccddded89f7be1ed48ed2efb961488fb,1,#8Y8JRLQ0G,3903,,,2,0
ccee1cee6ee4d7a0dc344cc6d83fccc4,0,#P2GRVQGVU,4041,,,0,0
ccee1cee6ee4d7a0dc344cc6d83fccc4,1,#22UY2Q2QQ,1904,4,1,3,1
ccf2d5e5267d83a847baa1395a0b6e19,0,#LRQ220Y00,191,10060,30,1,1
ccf2d5e5267d83a847baa1395a0b6e19,1,#Q0LJVYQ8U,3672,10060,-30,0,0
cd3c479d2073ed406c6ecac8db7f036d,0,#Y8CYUUPRL,4233,9178,30,2,1
cd3c479d2073ed406c6ecac8db7f036d,1,#VYRVULCG2,4249,9178,-30,1,0
cd7548d38cfa2b5e5c42edf2c2a726e2,0,#2JU8P922V,2371,10120,-30,1,0
cd7548d38cfa2b5e5c42edf2c2a726e2,1,#2GPPYQ0YQ,2372,10120,30,2,1
cd797e24584f973bc4174b3387db34ac,0,#902PCG9V2,1593,10,,0,0
cd797e24584f973bc4174b3387db34ac,1,#JQVC0CUUP,1594,5,1,1,1
cd94b01f81bec100851396d447ee359a,0,#2P29V8QUG,1698,7179,,1,0
cd94b01f81bec100851396d447ee359a,1,#20CRYGJRGG,1699,1663,,3,1
cd95fc94bd56949a61e6123ce72b8188,0,#2GLUJVVP2,287,10141,-30,1,0
cd95fc94bd56949a61e6123ce72b8188,1,#2JR0U0RQ,2586,10139,30,2,1
cdb2694e9d0a678f2d38b9c5310374ba,0,#UJYGLVU0L,1642,,,0,0
cdb2694e9d0a678f2d38b9c5310374ba,1,#L8P890U2Q,1641,,,1,1
cdb5c408359afe5992e0b5ee32448147,0,#CG289JR,103,1,,0,0
cdb5c408359afe5992e0b5ee32448147,1,#2P2Q99G9C,2293,2,1,1,1
cdbb31fa89ce784a189ae953d48b235f,0,#2JRY2P80G,4133,9785,-33,0,0
cdbb31fa89ce784a189ae953d48b235f,1,#P9Q8GG9Q,4154,9745,33,3,1
cdbd19c485beeb9194ad302ec0ebbf86,0,#LRQ220Y00,2112,10090,-30,0,0
cdbd19c485beeb9194ad302ec0ebbf86,1,#QVPYU8LQG,3673,10090,30,1,1
cdbd6bef2cca8be7093f5bf20e3553ec,0,#U9UQPPGP9,500,8200,-29,0,0
cdbd6bef2cca8be7093f5bf20e3553ec,1,#Q2GC8L822,2113,8201,29,1,1
cdd93d72666c7abf6a94dc22782b1a93,0,#20L2QJYGGJ,395,3855,29,3,1
cdd93d72666c7abf6a94dc22782b1a93,1,#20YYG8GUL2,2281,3852,-29,0,0
cde0c635d7c6a56dbbf1ead73c7865ca,0,#UQQ09RQVR,42,8648,-29,0,0
cde0c635d7c6a56dbbf1ead73c7865ca,1,#QUJQVRRYV,3477,8659,29,2,1
cde78be73c2606be47aab20351a9c09b,0,#9QV9JCYLU,169,3,,1,0
cde78be73c2606be47aab20351a9c09b,1,#VPRLL820L,1657,2,1,2,1
cde7f3aa638764b8f5f360d6a9f18204,0,#P2GRVQGVU,125,,,0,0
cde7f3aa638764b8f5f360d6a9f18204,1,#PVJ008J2,4036,,1,3,1
cdf505815d7204acfa394501cd373df4,0,#UJ2GJJLGQ,799,10150,-29,0,0
cdf505815d7204acfa394501cd373df4,1,#V80LRR8YG,802,10151,29,3,1
ce0839211582084e78acce1d2402ff11,0,#900GU2GRQ,1654,9,,0,0
ce0839211582084e78acce1d2402ff11,1,#9LGQY2QUQ,1906,5,1,3,1
ce1fbf66283b2a8c667b5ffb750e4452,0,#20L2QJYGGJ,395,4056,-31,0,0
ce1fbf66283b2a8c667b5ffb750e4452,1,#VYGC9QURY,2251,4037,31,1,1
ce2428c9fc4ce5fa946337abbd240f13,0,#28UJ0PGPJ,,,,3,1
ce2428c9fc4ce5fa946337abbd240f13,1,#VYQQP8JGU,2535,7196,,0,0
ce2ec51592d2f64315aa2a2fc0b05665,0,#8C0QC8RQ2,2070,10000,,0,0
ce2ec51592d2f64315aa2a2fc0b05665,1,#20RQYRGU2Y,1357,10000,150,1,1
ce395786b6890e340606d0baee3b8de1,0,#900GU2GRQ,67,,1,3,1
ce395786b6890e340606d0baee3b8de1,1,#900QRPPRL,1902,1,,1,0
ce402aaf7ee238dd07ac5d7ee3f7f46d,0,#U9VPQVVG,,,,0,0
ce402aaf7ee238dd07ac5d7ee3f7f46d,1,#VV8R8LY0Q,4129,6676,,3,1
ce404194b1621d4f0ed7aa37cba03c4a,0,#VYL2LPCRQ,3923,1,1,3,1
ce404194b1621d4f0ed7aa37cba03c4a,1,#CQJYUCCUL,3924,1,,0,0
ce5412e27050c11076045a4e79db9817,0,#9UYQQP0RL,3133,10000,,1,1
ce5412e27050c11076045a4e79db9817,1,#GQVC8C82Q,3156,10000,,0,0
cea05934d5ffdf13f63430f012a449c7,0,#9QV9JCYLU,169,10,,2,0
cea05934d5ffdf13f63430f012a449c7,1,#8V9CC2Y0P,1649,8,1,3,1
ced2c106038c5ee302f7849910117382,0,#YLQVVQLV,736,6,1,2,1
ced2c106038c5ee302f7849910117382,1,#Q8RQYYYU,737,4,,1,0
cef8efa6cc0668efe6d90272dbfc392d,0,#LQLY9PUQC,466,14395,-145,0,0
cef8efa6cc0668efe6d90272dbfc392d,1,#JQLLUJQ0,4075,14400,145,3,1
cf085b917c0e88b420bbdc4c80352627,0,#8U29CJU2G,,,,3,1
cf085b917c0e88b420bbdc4c80352627,1,#J80QVL8Q,2247,10000,,0,0
cf16053ac66c10bf31bcd3d686b9f5a1,0,#VYL2LPCRQ,3915,,,1,0
cf16053ac66c10bf31bcd3d686b9f5a1,1,#208UYULCLY,3916,6,1,2,1
cf204a19cc4e410390d33d80ce72a934,0,#P9UVQ988J,127,,,0,0
cf204a19cc4e410390d33d80ce72a934,1,#LPC2VV989,1607,1,1,1,1
cf379a7952b40b3d085b0750d6bde766,0,#2JU8P922V,2381,10060,30,3,1
cf379a7952b40b3d085b0750d6bde766,1,#29U82UJJ0,232,10060,-30,0,0
cf45a290084ba7d565fec8351f11c4d9,0,#8C0QC8RQ2,2062,,,1,0
cf45a290084ba7d565fec8351f11c4d9,1,#JP0L8PPG,2063,1,1,2,1
cf872862d03bb08dc113e9ef5e173323,0,#P9UVQ988J,1595,,,0,0
cf872862d03bb08dc113e9ef5e173323,1,#YQRP9YV8G,160,6,1,3,1
cfa758b520caec5816ed78b8dbbf75d4,0,#PLQ8V9802,774,,,0,0
cfa758b520caec5816ed78b8dbbf75d4,1,#Q2VYPRV9C,774,,,1,1
cfc1eccb23c4a43cb52bfe0208506572,0,#L09YVPJCG,3368,5,,0,0
cfc1eccb23c4a43cb52bfe0208506572,1,#8JCY9JPJ8,3369,3,1,2,1
cfce17ab09a60243fc10e87964605b5f,0,#8902Y88LG,2433,,1,1,1
cfce17ab09a60243fc10e87964605b5f,1,#2CCUYQJY9,2434,3,,0,0
cfd8670007b8ca7c342c9cd69d6285ce,0,#C28VCQJPV,3581,9648,30,2,1
cfd8670007b8ca7c342c9cd69d6285ce,1,#GUCJUULCY,3582,9654,-30,0,0
cffb3082a1002f9c9ab056a46ef76c2e,0,#CRVPCJR0V,1373,10117,,1,0
cffb3082a1002f9c9ab056a46ef76c2e,1,#YC20VPPUP,1374,10000,,2,1
cffcb9d566dd6878ee23d1c3213f237f,0,#UCYQ0PPPL,2743,3074,,0,0
cffcb9d566dd6878ee23d1c3213f237f,1,#CVLVGC0YY,,,,3,1
cfff8fc2101cf8eaa24e9dac71a4daa5,0,#8902Y88LG,2417,1,1,3,1
cfff8fc2101cf8eaa24e9dac71a4daa5,1,#PP909P9L,2418,5,,0,0
d00381c9507899e68790e63e5e97d690,0,#CCY88P9PG,3532,8804,,1,1
d00381c9507899e68790e63e5e97d690,1,#V8P9UGQCU,3533,8336,,0,0
d007579eaf227c2ba7c92d8bd64087e0,0,#R92VVY0R,17,5,,0,0
d007579eaf227c2ba7c92d8bd64087e0,1,#9UCP8GR8Q,4180,1,1,3,1
d034407e1989c839f5bbda407a02da38,0,#JLV0UUVJ8,2932,9586,32,1,1
d034407e1989c839f5bbda407a02da38,1,#VR2JPVV8C,2945,9619,-32,0,0
d03f4d10e4a7de195922e55bc23ba35e,0,#8PCCRLCRC,225,,30,1,1
d03f4d10e4a7de195922e55bc23ba35e,1,#2QPLCGY0L,3237,,,0,0
d062d048f8608f98b76ea59d1a164e3d,0,#G090LP2P,3830,,1,1,1
d062d048f8608f98b76ea59d1a164e3d,1,#UQPJYQVRU,3831,4,,0,0
d07654b7846606e3213906ddf6e6f5ea,0,#UJ2CCYJ9L,928,,,0,0
